LOCATION,ROOMS,Date,Avg. Daily Rate,Occupancy Rate
Chamberi,1,Jan,69.8,0.49
Chamberi,1,Jan,71.49,0.52
Chamberi,1,Jan,67.28,0.36
Chamberi,1,Jan,68.12,0.32
Chamberi,1,Jan,65.6,0.31
Chamberi,1,Jan,66.44,0.34
Chamberi,1,Feb,64.76,0.38
Chamberi,1,Feb,69.8,0.5
Chamberi,1,Feb,69.8,0.53
Chamberi,1,Feb,65.6,0.33
Chamberi,1,Feb,64.76,0.29
Chamberi,1,Feb,65.6,0.31
Chamberi,1,Feb,63.08,0.33
Chamberi,1,Feb,67.28,0.41
Chamberi,1,Feb,69.8,0.5
Chamberi,1,Feb,74.01,0.56
Chamberi,1,Feb,70.65,0.46
Chamberi,1,Feb,68.96,0.4
Chamberi,1,Feb,68.12,0.45
Chamberi,1,Feb,69.8,0.51
Chamberi,1,Feb,68.96,0.5
Chamberi,1,Feb,73.17,0.6
Chamberi,1,Feb,74.85,0.56
Chamberi,1,Feb,68.96,0.4
Chamberi,1,Feb,67.28,0.38
Chamberi,1,Feb,65.6,0.41
Chamberi,1,Feb,66.44,0.46
Chamberi,1,Feb,68.12,0.52
Chamberi,1,Feb,72.33,0.64
Chamberi,1,Feb,74.85,0.65
Chamberi,1,Feb,68.96,0.44
Chamberi,1,Feb,65.6,0.38
Chamberi,1,Feb,65.6,0.37
Chamberi,1,Feb,63.92,0.38
Chamberi,1,Mar,64.76,0.41
Chamberi,1,Mar,71.49,0.5
Chamberi,1,Mar,72.33,0.5
Chamberi,1,Mar,67.28,0.37
Chamberi,1,Mar,65.6,0.36
Chamberi,1,Mar,65.6,0.35
Chamberi,1,Mar,66.44,0.39
Chamberi,1,Mar,67.28,0.46
Chamberi,1,Mar,70.65,0.53
Chamberi,1,Mar,71.49,0.53
Chamberi,1,Mar,67.28,0.39
Chamberi,1,Mar,64.76,0.37
Chamberi,1,Mar,64.76,0.38
Chamberi,1,Mar,67.28,0.42
Chamberi,1,Mar,68.12,0.47
Chamberi,1,Mar,72.33,0.54
Chamberi,1,Mar,74.85,0.56
Chamberi,1,Mar,70.65,0.44
Chamberi,1,Mar,67.28,0.34
Chamberi,1,Mar,67.28,0.31
Chamberi,1,Mar,68.12,0.34
Chamberi,1,Mar,67.28,0.37
Chamberi,1,Mar,70.65,0.42
Chamberi,1,Mar,74.85,0.48
Chamberi,1,Mar,72.33,0.42
Chamberi,1,Mar,72.33,0.4
Chamberi,1,Mar,69.8,0.39
Chamberi,1,Mar,72.33,0.44
Chamberi,1,Mar,75.69,0.57
Chamberi,1,Mar,81.58,0.61
Chamberi,1,Mar,84.1,0.6
Chamberi,1,Apr,80.74,0.47
Chamberi,1,Apr,72.33,0.36
Chamberi,1,Apr,73.17,0.34
Chamberi,1,Apr,76.53,0.38
Chamberi,1,Apr,76.53,0.48
Chamberi,1,Apr,79.9,0.58
Chamberi,1,Apr,77.37,0.59
Chamberi,1,Apr,75.69,0.45
Chamberi,1,Apr,73.17,0.41
Chamberi,1,Apr,74.85,0.47
Chamberi,1,Apr,74.85,0.53
Chamberi,1,Apr,75.69,0.53
Chamberi,1,Apr,79.9,0.61
Chamberi,1,Apr,82.42,0.6
Chamberi,1,Apr,79.06,0.45
Chamberi,1,Apr,74.85,0.44
Chamberi,1,Apr,74.85,0.48
Chamberi,1,Apr,74.01,0.5
Chamberi,1,Apr,78.22,0.57
Chamberi,1,Apr,85.78,0.7
Chamberi,1,Apr,89.99,0.7
Chamberi,1,Apr,87.47,0.54
Chamberi,1,Apr,84.1,0.49
Chamberi,1,Apr,80.74,0.47
Chamberi,1,Apr,77.37,0.45
Chamberi,1,Apr,76.53,0.52
Chamberi,1,Apr,83.26,0.62
Chamberi,1,Apr,85.78,0.72
Chamberi,1,Apr,84.94,0.66
Chamberi,1,Apr,82.42,0.59
Chamberi,1,May,78.22,0.52
Chamberi,1,May,76.53,0.47
Chamberi,1,May,77.37,0.5
Chamberi,1,May,82.42,0.62
Chamberi,1,May,84.1,0.61
Chamberi,1,May,78.22,0.52
Chamberi,1,May,75.69,0.51
Chamberi,1,May,74.85,0.51
Chamberi,1,May,76.53,0.57
Chamberi,1,May,80.74,0.62
Chamberi,1,May,84.1,0.65
Chamberi,1,May,84.1,0.66
Chamberi,1,May,79.06,0.47
Chamberi,1,May,75.69,0.41
Chamberi,1,May,74.85,0.4
Chamberi,1,May,73.17,0.43
Chamberi,1,May,76.53,0.54
Chamberi,1,May,82.42,0.65
Chamberi,1,May,83.26,0.67
Chamberi,1,May,79.9,0.53
Chamberi,1,May,76.53,0.47
Chamberi,1,May,74.85,0.47
Chamberi,1,May,77.37,0.5
Chamberi,1,May,77.37,0.53
Chamberi,1,May,83.26,0.62
Chamberi,1,May,84.1,0.64
Chamberi,1,May,79.9,0.51
Chamberi,1,May,76.53,0.44
Chamberi,1,May,72.33,0.39
Chamberi,1,May,71.49,0.4
Chamberi,1,May,75.69,0.47
Chamberi,1,Jun,78.22,0.55
Chamberi,1,Jun,81.58,0.58
Chamberi,1,Jun,77.37,0.48
Chamberi,1,Jun,74.01,0.41
Chamberi,1,Jun,75.69,0.42
Chamberi,1,Jun,74.85,0.47
Chamberi,1,Jun,74.85,0.54
Chamberi,1,Jun,79.06,0.63
Chamberi,1,Jun,79.9,0.63
Chamberi,1,Jun,78.22,0.5
Chamberi,1,Jun,74.01,0.46
Chamberi,1,Jun,71.49,0.47
Chamberi,1,Jun,72.33,0.47
Chamberi,1,Jun,71.49,0.48
Chamberi,1,Jun,77.37,0.56
Chamberi,1,Jun,77.37,0.54
Chamberi,1,Jun,70.65,0.43
Chamberi,1,Jun,70.65,0.43
Chamberi,1,Jun,69.8,0.42
Chamberi,1,Jun,71.49,0.44
Chamberi,1,Jun,71.49,0.54
Chamberi,1,Jun,74.85,0.59
Chamberi,1,Jun,76.53,0.59
Chamberi,1,Jun,72.33,0.47
Chamberi,1,Jun,69.8,0.45
Chamberi,1,Jun,70.65,0.47
Chamberi,1,Jun,71.49,0.45
Chamberi,1,Jun,71.49,0.52
Chamberi,1,Jun,79.06,0.61
Chamberi,1,Jun,79.06,0.6
Chamberi,1,Jul,76.53,0.44
Chamberi,1,Jul,74.85,0.43
Chamberi,1,Jul,74.85,0.43
Chamberi,1,Jul,75.69,0.49
Chamberi,1,Jul,79.06,0.54
Chamberi,1,Jul,80.74,0.56
Chamberi,1,Jul,84.94,0.61
Chamberi,1,Jul,84.1,0.49
Chamberi,1,Jul,81.58,0.47
Chamberi,1,Jul,78.22,0.48
Chamberi,1,Jul,78.22,0.55
Chamberi,1,Jul,79.06,0.66
Chamberi,1,Jul,79.9,0.68
